Year,Category,Film,Scene,Nominee,Won,Concordance
2016,Outstanding Visual Effects in a Photoreal Feature,Rogue One: A Star Wars Story,,Nigel Sumner,FALSE,Effects
2016,Outstanding Visual Effects in a Photoreal Feature,The Jungle Book,,Robert Legato,TRUE,Effects
2016,Outstanding Visual Effects in a Photoreal Feature,The Jungle Book,,Joyce Cox,TRUE,Effects
2016,Outstanding Visual Effects in a Photoreal Feature,The Jungle Book,,Andrew R. Jones,TRUE,Effects
2016,Outstanding Visual Effects in a Photoreal Feature,The Jungle Book,,Adam Valdez,TRUE,Effects
2016,Outstanding Visual Effects in a Photoreal Feature,The Jungle Book,,JD Schwalm,TRUE,Effects
2017,Best Single Visual Effect of the Year,,,,,Effects
2017,Outstanding Special Effects in a Feature Motion Picture,,,,,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Darkest Hour,,Warwick Hewitt,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Darkest Hour,,Benjamin Magana,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Darkest Hour,,Stephane Naze,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Darkest Hour,,Guillaume Terrien,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Downsizing,,Lindy De Quattro,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Downsizing,,James E. Price,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Downsizing,,Susan MacLeod,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Downsizing,,Stéphane Nazé,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Dunkirk,,Andrew Jackson,TRUE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Dunkirk,,Mike Chambers,TRUE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Dunkirk,,Andrew Lockley,TRUE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Dunkirk,,Alison Wortman,TRUE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Dunkirk,,Scott Fisher,TRUE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Mother!,,Wayne Billheimer,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Mother!,,Dan Schrecker,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Mother!,,Colleen Bachman,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Mother!,,Peter Chesney,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Mother!,,Ben Snow,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Only the Brave,,Eric Barba,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Only the Brave,,Georg Kaltenbrunner,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Only the Brave,,Michael Meinardus,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Only the Brave,,Dione Wood,FALSE,Effects
2017,Outstanding Supporting Visual Effects in a Photoreal Feature,Only the Brave,,Matthew Lane,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Blade Runner 2049,,Richard Hoover,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Blade Runner 2049,,Karen Murphy Mundell,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Blade Runner 2049,,Paul Lambert,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Blade Runner 2049,,John Nelson,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Blade Runner 2049,,Gerd Nefzer,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Guardians of the Galaxy Vol. 2,,Christopher Townsend,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Guardians of the Galaxy Vol. 2,,Jonathan Fawkner,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Guardians of the Galaxy Vol. 2,,Dan Sudick,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Guardians of the Galaxy Vol. 2,,Damien Carr,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Guardians of the Galaxy Vol. 2,,Guy Williams,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Kong: Skull Island,,Jeff White,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Kong: Skull Island,,Michael Meinardus,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Kong: Skull Island,,Tom Peitzman,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Kong: Skull Island,,Stephen Rosenbaum,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Kong: Skull Island,,Scott Benza,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Last Jedi,,Ben Morris,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Last Jedi,,Tim Keene,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Last Jedi,,Chris Corbould,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Last Jedi,,Eddie Pasquarello,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Last Jedi,,Daniel Seddon,FALSE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,War for the Planet of the Apes,,Joe Letteri,TRUE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,War for the Planet of the Apes,,Ryan Stafford,TRUE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,War for the Planet of the Apes,,Daniel Barrett,TRUE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,War for the Planet of the Apes,,Dan Lemmon,TRUE,Effects
2017,Outstanding Visual Effects in a Photoreal Feature,War for the Planet of the Apes,,Joel Whist,TRUE,Effects
2018,Best Single Visual Effect of the Year,,,,,Effects
2018,Outstanding Special Effects in a Feature Motion Picture,,,,,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,12 Strong,,Roger Nall,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,12 Strong,,Robert Weaver,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,12 Strong,,Mike Meinardus,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,12 Strong,,May Leung,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,12 Strong,,Andrew Simmonds,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bird Box,,Marcus Taormina,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bird Box,,David Robinson,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bird Box,,Mark Bakowski,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bohemian Rhapsody,,Paul Norris,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bohemian Rhapsody,,Tim Field,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bohemian Rhapsody,,Sophie Dawes,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Bohemian Rhapsody,,Mike Meinardus,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,First Man,,Paul Lambert,TRUE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,First Man,,Kevin Elam,TRUE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,First Man,,Tristan Myles,TRUE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,First Man,,Ian Hunter,TRUE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,First Man,,JD Schwalm,TRUE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Outlaw King,,Alex Bicknell,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Outlaw King,,Dan Bethell,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Outlaw King,,Greg O’Connor,FALSE,Effects
2018,Outstanding Supporting Visual Effects in a Photoreal Feature,Outlaw King,,Stefano Pepin,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Avengers: Infinity War,,Daniel DeLeeuw,TRUE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Avengers: Infinity War,,Jen Underdahl,TRUE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Avengers: Infinity War,,Kelly Port,TRUE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Avengers: Infinity War,,Matt Aitken,TRUE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Avengers: Infinity War,,Dan Sudick,TRUE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Christopher Robin,,Chris Corbould,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Christopher Robin,,Michael Eames,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Christopher Robin,,Chris Lawrence,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Christopher Robin,,Glenn Melenhorst,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Christopher Robin,,Steve Gaub,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Ready Player One,,Roger Guyett,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Ready Player One,,Matthew Butler,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Ready Player One,,Jennifer Meislohn,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Ready Player One,,Neil Corbould,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Ready Player One,,Dave Shirk,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Solo: A Star Wars Story,,Rob Bredow,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Solo: A Star Wars Story,,Erin Dusseault,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Solo: A Star Wars Story,,Matt Shumway,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Solo: A Star Wars Story,,Patrick Tubach,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Solo: A Star Wars Story,,Dominic Tuohy,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Welcome to Marwen,,Kevin Baillie,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Welcome to Marwen,,Marc Chu,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Welcome to Marwen,,James Paradis,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Welcome to Marwen,,Sandra Scott,FALSE,Effects
2018,Outstanding Visual Effects in a Photoreal Feature,Welcome to Marwen,,Seth Hill,FALSE,Effects
2019,Best Single Visual Effect of the Year,,,,,Effects
2019,Outstanding Special Effects in a Feature Motion Picture,,,,,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,1917,,Guillaume Rocheron,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,1917,,Sona Pak,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,1917,,Vijay Selvam,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,1917,,Greg Butler,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,1917,,Dominic Tuohy,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Ford v Ferrari,,Olivier Dumont,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Ford v Ferrari,,Malte Sarnes,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Ford v Ferrari,,Kathy Siegel,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Ford v Ferrari,,Dave Morley,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Ford v Ferrari,,Mark Byers,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Joker,,Bryan Godwin,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Joker,,Edwin Rivera,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Joker,,Brice Parker,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Joker,,Jeff Brink,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,Joker,,Mathew Giampa,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Aeronauts,,Louis Morin,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Aeronauts,,Ara Khanikian,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Aeronauts,,Mike Dawson,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Aeronauts,,Annie Godin,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Aeronauts,,Christian Kaestner,FALSE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Irishman,,Pablo Helman,TRUE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Irishman,,Mitchell Ferm,TRUE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Irishman,,Jill Brooks,TRUE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Irishman,,Leandro Estebecorena,TRUE,Effects
2019,Outstanding Supporting Visual Effects in a Photoreal Feature,The Irishman,,Jeff Brink,TRUE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Alita: Battle Angel,,Richard Hollander,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Alita: Battle Angel,,Kevin Sherwood,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Alita: Battle Angel,,Bob Trevino,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Alita: Battle Angel,,Eric Saindon,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Alita: Battle Angel,,Richard Baneham,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Avengers: Endgame,,Dan DeLeeuw,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Avengers: Endgame,,Jen Underdahl,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Avengers: Endgame,,Dan Sudick,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Avengers: Endgame,,Russell Earl,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Avengers: Endgame,,Matt Aitken,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Gemini Man,,Bill Westenhofer,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Gemini Man,,Mark Hawker,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Gemini Man,,Karen Murphy-Mundell,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Gemini Man,,Guy Williams,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Gemini Man,,Sheldon Stopsack,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Rise of Skywalker,,Roger Guyett,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Rise of Skywalker,,Stacy Bissell,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Rise of Skywalker,,Dominic Tuohy,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Rise of Skywalker,,Patrick Tubach,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,Star Wars: The Rise of Skywalker,,Neal Scanlan,FALSE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,The Lion King,,Robert Legato,TRUE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,The Lion King,,Tom Peitzman,TRUE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,The Lion King,,Adam Valdez,TRUE,Effects
2019,Outstanding Visual Effects in a Photoreal Feature,The Lion King,,Andrew R. Jones,TRUE,Effects
2020,Best Single Visual Effect of the Year,,,,,Effects
2020,Outstanding Special Effects in a Feature Motion Picture,,,,,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Da 5 Bloods,,"Watcharachai ""Sam"" Panichsuk",FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Da 5 Bloods,,Randall Balsmeyer,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Da 5 Bloods,,James Cooper,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Extraction,,Craig Wentworth,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Extraction,,Marko Forker,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Extraction,,Lynzi Grant,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Extraction,,Olivier Sarda,FALSE,Effects
2020,Outstanding Supporting Visual Effects in a Photoreal Feature,Mank,,Wei Zheng,TRUE,Effects
