Year,Category,Film,Won,Nominee,Role,Supervising,Concordance,Country
2005,Dialogue and ADR for Feature Film,War of the Worlds,FALSE,Richard King,sound editor,TRUE,Sound Editing,
2005,Feature Underscore,Casanova,TRUE,Jamie Lowry,music editor,FALSE,,
2005,Feature Underscore,Casanova,TRUE,Roy Prendergast,music editor,FALSE,,
2005,Feature Underscore,Batman Begins,FALSE,Gareth Cousins,music editor,FALSE,,
2005,Feature Underscore,Batman Begins,FALSE,Richard Robson,music editor,FALSE,,
2005,Feature Underscore,Batman Begins,FALSE,Simon Changer,music editor,FALSE,,
2005,Feature Underscore,Batman Begins,FALSE,Steven Price,music editor,TRUE,,
2005,Feature Underscore,Charlie and the Chocolate Factory,FALSE,Bill Abbott,music editor,FALSE,,
2005,Feature Underscore,Charlie and the Chocolate Factory,FALSE,Michael Higham,music editor,FALSE,,
2005,Feature Underscore,Charlie and the Chocolate Factory,FALSE,Shie Rozow,music editor,FALSE,,
2005,Feature Underscore,King Kong,FALSE,Jim Weidman,music editor,TRUE,,
2005,Feature Underscore,King Kong,FALSE,Peter Myles,music editor,FALSE,,
2005,Feature Underscore,Kingdom of Heaven,FALSE,Marc Streitenfeld,music editor,FALSE,,
2005,Feature Underscore,Memoirs of a Geisha,FALSE,Kenneth Karman,music editor,FALSE,,
2005,Feature Underscore,Memoirs of a Geisha,FALSE,Kenneth Wannberg,music editor,FALSE,,
2005,Feature Underscore,Memoirs of a Geisha,FALSE,Ramiro Belgardt,music editor,FALSE,,
2005,Feature Underscore,The Constant Gardener,FALSE,Tony Lewis,music editor,FALSE,,
2005,Feature Underscore,The Great Raid,FALSE,Johnny Caruso,music editor,FALSE,,
2005,Musical for Feature Film,Walk the Line,TRUE,Bunny Andrews,scoring editor,FALSE,,
2005,Musical for Feature Film,Walk the Line,TRUE,Frank Wolf,scoring editor,FALSE,,
2005,Musical for Feature Film,Walk the Line,TRUE,Mark Jan Wlodarkiewicz,music editor,TRUE,,
2005,Musical for Feature Film,Walk the Line,TRUE,Terry Delsing,music editor,FALSE,,
2005,Musical for Feature Film,Hustle & Flow,FALSE,Marvin R. Morris,music editor,FALSE,,
2005,Musical for Feature Film,Hustle & Flow,FALSE,Shie Rozow,music editor,FALSE,,
2005,Musical for Feature Film,Rent,FALSE,Curtis Roush,music editor,FALSE,,
2005,Musical for Feature Film,Rent,FALSE,Erich Stratmann,music editor,FALSE,,
2005,Musical for Feature Film,Rent,FALSE,Lisa Jaime,music editor,TRUE,,
2005,Musical for Feature Film,Rent,FALSE,Sally Boldt,music editor,FALSE,,
2005,Musical for Feature Film,The Chorus,FALSE,,,FALSE,,
2005,Musical for Feature Film,The Producers,FALSE,Dan Lieberstein,music editor,TRUE,,
2005,Musical for Feature Film,The Producers,FALSE,Frank Wolf,vocal editor,FALSE,,
2005,Musical for Feature Film,The Producers,FALSE,John M. Davis,music editor,FALSE,,
2005,Musical for Feature Film,The Producers,FALSE,Missy Cohen,music editor,FALSE,,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Aaron Glascock,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Christopher Flick,foley editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Gary A. Hecker,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Hamilton Sterling,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Jonathan Klein,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Mark Pappas,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Michael Babcock,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Michael Broomberg,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Michael W. Mitchell,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Piero Mura,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,War of the Worlds,TRUE,Richard King,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Ann Scibelli,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Branden Spencer,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Dino Dimuro,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Gary A. Hecker,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Harry Cohen,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Hector C. Gika,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Michael Broomberg,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Memoirs of a Geisha,FALSE,Wylie Stateman,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Carla Murray,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Craig Henighan,sound designer,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Edward M. Steidele,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Jerry Trent,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Paula Fairfield,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,Tim Rakoczy,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Sin City,FALSE,William Jacobs,sound designer,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Ben Burtt,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Dennie Thorpe,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Ellen Heuer,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Jana Vance,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Kevin Sellers,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Matthew Woods,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Steve Slanec,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,Star Wars: Episode III – Revenge of the Sith,FALSE,Teresa Eckton,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Chuck Michael,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Dan O'Connell,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,F. Hudson Miller,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Gary Wright,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,George Watters II,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Heather Gross,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,James Likowski,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,John Morris,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,John T. Cucci,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Matthew Harrison,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,R.J. Palmer,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Richard Beggs,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Suhail Kafity,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Todd Toon,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Victoria Martin,foley editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Bruce Tanis,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Chris Hogan,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Christopher Assells,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Craig S. Jaeger,foley editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Dan Hegeman,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Dan O'Connell,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Dave McMoyler,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,David Werntz,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Dino Dimuro,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,John T. Cucci,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Karen Baker Landers,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Karen Vassar Triest,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Lou Kleinman,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Michael Payne,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Per Hallberg,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Island,FALSE,Peter Staubli,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Alan Robert Murray,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Bub Asman,sound editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,David Grimaldi Jason W. Jennings,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Jason King,sound editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Linda Lew,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Michael Broomberg,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Michael Dressel,foley editor,TRUE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Pamela Kahn,foley artist,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Shawn Sykora,foley editor,FALSE,Sound Editing,
2005,Sound Effects and Foley for Feature Film,The Legend of Zorro,FALSE,Vincent Guisetti,foley artist,FALSE,Sound Editing,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,Andie Derrick,foley artist,FALSE,,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,Danny Hambrook,sound designer,FALSE,,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,Derek Trigg,foley artist,FALSE,,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,Graham Headicar,sound editor,FALSE,,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,James Mather,sound editor,TRUE,,
2005,"Sound Effects, Foley, Dialogue and ADR for Animated Feature Film",Wallace & Gromit: The Curse of the Were-Rabbit,TRUE,Joseph Stracey,sound designer,FALSE,,
